SubjectArea,Subject,Band,Unit,AreaofStudy,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Create texts with a stated purpose (to express, to reflect, to explain or to argue) and an understanding of context (including mode) and audience",,1,3
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,The range of ideas presented in various ways in mentor texts,,1,4
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Select and apply writing processes,,1,4
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,Different language modes and their effects on structure and meaning,,1,5
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Generate and use ideas, and discuss, develop and extend ideas",,1,5
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,The ways the purpose of the author hones the use of language,,1,6
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Explore and employ voices appropriate to purpose, context (including mode) and audience",,1,6
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,Strategies to generate and develop ideas,,1,7
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Experiment with and extend vocabulary for effective and cohesive writing,,1,7
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,"Writing processes including drafting, refining and considering feedback",,1,8
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Plan, create, draft, refine and complete individual writing",,1,8
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,The value of collaboration and discussion,,1,9
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Collaborate and provide feedback in class, including through listening and speaking, with peers and teachers",,1,9
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,"Standard and non-standard conventions of language, including syntax, punctuation and spelling.",,1,10
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Explain and comment on the vocabulary, text structures and language features, conventions and ideas used in their own writing",,1,10
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Reflect on and share the implications of authorial choices in their own writing and the writings of others,,1,11
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Apply standard and non-standard conventions of language, including syntax, punctuation and spelling, where appropriate.",,1,12
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,School-based assessment,,1,13
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Satisfactory completion,,1,14
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,The award of satisfactory completion for a unit is based on whether the student has demonstrated the set of outcomes specified for the unit. Teachers should use a variety of learning activities and assessment tasks to provide a range of opportunities for students to demonstrate the key knowledge and key skills in the outcomes.,,1,15
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,The areas of study and key knowledge and key skills listed for the outcomes should be used for course design and the development of learning activities and assessment tasks.,,1,16
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Assessment of levels of achievement,,1,17
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,The student’s level of achievement in Unit 3 will be determined by School-assessed Coursework. School-assessed Coursework tasks must be a part of the regular teaching and learning program and must not unduly add to the workload associated with that program. They must be completed mainly in class and within a limited timeframe.,,1,18
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Where teachers provide a range of options for the same School-assessed Coursework task, they should ensure that the options are of comparable scope and demand.",,1,19
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"The types and range of forms of School-assessed Coursework for the outcomes are prescribed within the study design. The VCAA publishes Support materials for this study, which includes advice on the design of assessment tasks and the assessment of student work for a level of achievement.",,1,20
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Teachers will provide to the VCAA a numerical score representing an assessment of the student’s level of achievement. The score must be based on the teacher’s assessment of the performance of each student on the tasks set out in the following table.,,1,21
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Contribution to final assessment,,1,22
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,School-assessed Coursework for Unit 3 will contribute 25 per cent to the study score.,,1,23
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,English students,,1,24
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,EAL students,,1,25
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Unit 3 Task conditions,,1,26
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"For the achievement of Unit 3, Outcome 1:",,1,27
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,The suggested length of the written response is approximately 700 to 900 words.,,1,28
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,The level of achievement of an assessment task should not be contingent on the word count alone.,,1,29
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"For the achievement of Unit 3, Outcome 2:",,1,30
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"For the written text constructed in consideration of audience, purpose and context, the suggested length is approximately 700 to 900 words.",,1,31
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Written text can refer to two shorter texts (400 to 450 words for each text). Teachers can choose to assess students on two shorter texts and to split the weighting of the task (20 marks for each shorter text).,,1,32
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"For English students, the commentary reflecting on writing processes in relation to the written text, the suggested length is approximately 400 words.",,1,33
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"For EAL students, the set of annotations reflecting on writing processes in relation to the written text, the suggested length is approximately 250 words.",,1,34
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,The level of achievement of an assessment task should not be contingent on the word count alone.,,1,35
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,External assessment,,1,36
English,English,Year 12,Unit 3,Area of Study 2 - Creating texts,VCEE12AS23OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"The level of achievement for Units 3 and 4 is also assessed by an end-of-year examination, which will contribute 50 per cent to the study score.",,1,37
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKKEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,Reading and viewing strategies to elicit meaning from a text,,1,1
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Apply reading and viewing strategies to a text,,1,1
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKKEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,"The dynamics of a text including characters’ motivations, the tensions in relationships, the function of settings, the complexities of plot and the role of point of view",,1,2
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Read and engage with a text for meaning,,1,2
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKKEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,"Ideas, concerns and conflicts in a text",,1,3
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Engage in discussions to clarify, test and extend views about a text",,1,3
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKKEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,"Vocabulary, text structures and language features in a text and how these elements are used to construct meaning",,1,4
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Employ appropriate metalanguage,,1,4
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKKEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,"The historical context, and the social and cultural values in a text",,1,5
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Explore and analyse:,,1,5
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKKEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,"The features of analytical writing in response to a text, including the use of appropriate metalanguage",,1,6
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"The dynamics of a text including characters’ motivations, the tensions in relationships, the function of settings, the complexities of plot and the role of point of view",explore and analyse:,2,6
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKKEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,"The conventions of small group and whole class discussion, including ways of developing constructive interactions and building on ideas of others in discussion",,1,7
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,The explicit and implicit ideas presented in a text,explore and analyse:,2,7
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKKEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,The conventions of discussion and debate,,1,8
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"How the historical context, and the social and cultural values in a text contribute to meaning and shape readers’ understanding",explore and analyse:,2,8
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKKEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,"The conventions of syntax, punctuation and spelling of Standard Australian English.",,1,9
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,How the values in a text are conveyed,explore and analyse:,2,9
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Explore and analyse the impact of the vocabulary, text structures and language features on a text and how these elements shape meaning",,1,10
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Plan, construct and edit analytical writing that:",,1,11
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Responds explicitly to set topics,"plan, construct and edit analytical writing that:",2,12
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Develops and sustains ideas,"plan, construct and edit analytical writing that:",2,13
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Explores and refines organisational structure appropriate to analytical writing,"plan, construct and edit analytical writing that:",2,14
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Demonstrates knowledge of a text,"plan, construct and edit analytical writing that:",2,15
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Uses key evidence from a text to support ideas and analysis,"plan, construct and edit analytical writing that:",2,16
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Demonstrates understanding of purpose, audience and context","plan, construct and edit analytical writing that:",2,17
English,English,Year 12,Unit 4,Area of Study 1 - Reading and responding to texts,VCEE12AS14OKSEAL,Outcome 1,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Use the appropriate conventions of syntax, punctuation and spelling of Standard Australian English.",,1,18
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,Use of contention and supporting arguments including:,,1,1
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Summarise the key points in persuasive texts,,1,1
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,Sequence and structure,,1,2
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"Identify and analyse, and apply:",,1,2
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,Supporting evidence,,1,3
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,The intent and logical development of an argument,"identify and analyse, and apply:",2,3
