SubjectArea,Subject,Band,Unit,UnitASCode,AreaofStudy,Outcome,OutcomeCode,ExampleType,ContentType,ExampleText,ParentText,URLTitle,URL,Sequence
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Bullet,"Price: positioning (penetration, skimming, competitive pressures), discounts, payment methods etc.",,,,39
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Bullet,"Place: trade channels (direct, wholesaler, retailer, online), sales support etc.",,,,40
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Bullet,Promotion: marketing and sales techniques,,,,41
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Bullet,"People: individuals on marketing activities, customer contact, recruitment, training, remuneration, culture",,,,42
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Bullet,"Physical evidence: staff experience of brand, product packaging, online experience",,,,43
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Bullet,"Process: customer focus, design features, research and development",,,,44
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Paragraph,"In a workbook, draw up a table explaining how to address and respond to each of the 7Ps.",,,,45
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Paragraph,"With this information clearly identified, create a drawn storyboard of 'the story' that is to be conveyed in the 'pitch'. Include the characters, the demographic and consumer behaviours of these characters which should resonate with the target market, the storyline and the supporting soundtracks, slogans, jingles, humour etc. - all of which should reinforce the message.",,,,46
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Paragraph,"Once the teacher has signed off the marketing plan and storyboard, students move on to filming the 'pitch' commercial.",,,,47
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Paragraph,"Once the 'pitch' has been made, watch and review each one as a class, using a peer review sheet to add to individual personal reflection on the effectiveness of each pitch.",,,,48
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Paragraph,Use the criteria below to focus attention on the steps needed to complete this project.,,,,49
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Paragraph,"SD: Strongly Demonstrated
D: Demonstrated
NW: Needs Work
ND: Not Demonstrated",,,,50
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,,,OutcomeHeading,Outcome 3,,,,1
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,,,OutcomeDescription,"On completion of this unit the student should be able to discuss the importance of staff to a business, discuss the staffing needs for a business, and evaluate staff-management strategies from both an employer and staff perspective.",,,,2
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,,,SectionHeading,Examples of learning activities,,,,3
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,Develop a glossary of key business management terms.,,,,4
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,"Role-play being the manager of a successful local business that is experiencing growth and needs more staff. Identify the knowledge, skills and ideas you would be looking for in recruiting new staff.",,,,5
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,Conduct a De ono Six Hats analysis of the impact of technology on staffing needs for business today and into the future.,,,,6
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,"Write a research essay evaluating the effect developments in technology are having on business staffing needs. Reference all information sources and case studies, and include recommendations.",,,,7
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,"Write up a job analysis based on any part-time, work experience or workplace learning position. Use this data and other information from the business to create job descriptions and job specifications for the position. Based on the results, create a job advertisement that could be placed in newspapers, agencies or on social media.",,,,8
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,Use an online job search website (such as SEEK) to source and analyse job advertisements for selected industries and roles in the local area.,,,,9
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,"Conduct a class debate on the topic: Is internal or external recruitment better for a position in a local business? This can be a real business of choice.) In the debate, explore the advantages and disadvantages of each recruitment method.",,,,10
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,"Create a Venn diagram or double bubble map to compare the features, advantages and disadvantages of a range of job selection methods, such as interview, psychological testing, work testing, online selection.",,,,11
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,"Participate in a business scenario: a business has been accused of not selecting their staff fairly and instead relying only on a two-minute interview with the manager. Create a decision-making chart that lists possible alternative ways of selecting staff, the advantages and disadvantages of each, their consequences and the preferred proposal",,,,12
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,Construct an infographic about the National Employment Standards.,,,,13
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,Undertake an online business simulation that deals with staffing a business.,,,,14
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,Conduct a role-play of the recruitment and selection process.,,,,15
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,Write resumes and application letters using templates from Youth Central Victoria.,,,,16
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,"Construct an overlapping Venn diagram or double bubble map of the similarities and differences between employer expectations and employee expectations of a staffing position. As a class, discuss what this diagram suggests about the relationship between employers and employees, and make five recommendations that would help improve this relationship.",,,,17
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,Complete a research investigation identifying possible occupational health and safety issues within the school. Compile a report of the findings and present this to the school's Occupational Health and Safety manager.,,,,18
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,"Use the internet to investigate the legal requirements that businesses must comply with in terms of employees, minimum wage restrictions, equal opportunity provisions, workplace gender equality and occupational health and safety requirements. Produce the summarised information as a business information pamphlet, informative poster or infographic.",,,,19
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,"Create a short video, podcast or oral presentation for young people that explains the National Employment Standards, outlines employer and employee expectations and provides an overview of legal obligations for staffing.",,,,20
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,Interview the current Year 7 student body in the school to gauge their reactions to the present school induction process and find out what they would like to have seen included. Compile this information and write a professional business letter to the principal detailing proposals that would help improve the induction process.,,,,21
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,Review television documentaries and business case studies of businesses dealing with staffing issues and analyse the effectiveness of their strategies.,,,,22
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,"Create a mind map of issues related to overseas recruitment. Include: advantages, disadvantages, legislative requirements, how to practically support staff working overseas and overseas staff coming to Australia, data on the present levels of overseas recruitment, business case studies.",,,,23
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,Activity,Bullet,Research and create a pamphlet or infographic for businesses informing them of corporate social responsibilities they need to consider when establishing staffing in their business.,,,,24
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExample,Paragraph,National Employment Standards infographic,,,,25
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Paragraph,Overview of the task,,,,26
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Paragraph,"The purpose of this task is for students to communicate their knowledge and understanding of the National Employment Standards into an infographic, targeted at young people entering the workforce.",,,,27
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Paragraph,Resources,,,,28
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Bullet,"Laptop, computer or tablet (digital)",,,,29
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Bullet,"Infographic maker such as Canva, Piktochart, Venngage or use PowerPoint, Google Slides, Paint or Google Draw (digital)",,,,30
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Bullet,"Poster paper, textas and pens (paper)",,,,31
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Bullet,The National Employment Standards (Fair Work),,,,32
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Bullet,Optional: infographic examples,,,,33
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Paragraph,Tips for making an effective infographic:,,,,34
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Bullet,Use a combination of colours and graphics to grab the attention of the reader,,,,35
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Bullet,Focus on key words and thoughtfully use fonts to highlight important information,,,,36
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Bullet,Remember that 'less is more' and include only critical information; do not write chunks of information,,,,37
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Bullet,"Use diagrams, flowcharts, bullet points, lines, icons and other related images",,,,38
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS3,Area of Study 3 - Staffing a business,Outcome 3,VCEBMU2AS3O3KK,DetailedExampleStep,Bullet,"Arrange key information in a visual hierarchy, in order of importance. Make sure important information is more prominent.",,,,39
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3,,,,,UnitHeading,Unit 3: Managing a business,,,,1
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,,,OutcomeHeading,Outcome 1,,,,1
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,,,OutcomeDescription,"On completion of this unit the student should be able to analyse the key characteristics of businesses, their stakeholders, management styles and skills, and corporate culture.",,,,2
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,,,SectionHeading,Examples of learning activities,,,,3
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,Develop a glossary of key business management terms.,,,,4
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KS,Activity,Bullet,"Analyse a list of businesses and categorise them according to their business type (including sole traders, partnerships, private limited companies, publicly listed companies, social enterprises and government business enterprises).",,,,5
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KS,Activity,Bullet,"Analyse a list of businesses and categorise them according to their business objectives (including to make a profit, to increase market share, to fulfil a market and / or social need and to meet shareholder expectations).",,,,6
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,Construct wall charts and posters on a range of types of business and add newspaper articles to them over the year. Use these resources as a reference for ongoing class discussions.,,,,7
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,"Construct a mind map of business stakeholders, connected with lines that show their common interests and with dashed lines where conflicts of interest may occur. Highlight on this mind map where corporate social responsibility considerations may affect some of these expectations.",,,,8
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,"Create a class blog and, throughout the year, build an online folio of a range of types of businesses and their activities.",,,,9
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,Construct a mind map that outlines the connections and links between corporate culture and different forms of management styles and management skills.,,,,10
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,"Interview a manager of a business about their approach to managing the business, including their management styles and management skills and the corporate culture of the business.",,,,11
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,Investigate the business activities of a range of business types profiled in recent current affairs. Discuss whether these activities are deemed to represent corporate social responsibility and the implications of such actions on the business's stakeholders.,,,,12
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,Watch videos and documentaries about different types of businesses. Discuss whether their business decisions were an efficient or an effective way to manage their business.,,,,13
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,"Conduct a class obstacle course or team-building / problem-solving activity. Assign an observer to report on the management skills that are demonstrated as the group progresses through the activity. Tabulate this information at the conclusion of the activity. As a class, look into the efficiency and effectiveness of each group and the management skills they performed.",,,,14
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KS,Activity,Bullet,"Conduct an investigation into a business. Identify and describe the culture of the business from its traditions, values, symbols and gestures. Identify the management styles and examine and discuss why they use these management styles and the effectiveness of them. Brainstorm and discuss the skills a manager needs to have in order to manage their business. Compare and contrast this profile with the cultures, styles and skills prevailing in the businesses that the class has investigated.",,,,15
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,Invite a manager of a business as a guest speaker to share how they manage their business and how they have developed the culture in their business.,,,,16
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,Develop a grid that compares characteristics of varying management styles.,,,,17
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,Perform a group role-play related to management styles.,,,,18
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,"Match management styles and management skills to varied situations. Identify whether the styles and skills were appropriate in relation to: nature of task, time, experience of employees and manager preference.",,,,19
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,"Conduct role-plays and experiential activities for management skills such as communication, delegation, planning, leading, decision-making and interpersonal skills. A simple example of this could be a game of Chinese whispers to illustrate the problems of communication flow among staff in a business.",,,,20
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,Activity,Bullet,Develop a revision concept map / podcast / vodcast for the material covered in this area of study.,,,,21
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,DetailedExample,Paragraph,Conduct an investigation into a business,,,,22
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,DetailedExampleStep,Paragraph,"The use of business case studies is essential in VCE Business Management for students to anchor their knowledge and to test their problem-solving proposals. The case studies must be contemporary examples from the past four years. To assist students, it is therefore important to develop a range of case studies focusing on different types of businesses, including sole traders, partnerships, private limited companies, publicly listed companies, social enterprises and government business enterprises.",,,,23
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,DetailedExampleStep,Paragraph,The investigations / case studies can be developed a number of ways:,,,,24
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,DetailedExampleStep,Bullet,"From direct observation through an excursion to the business. Businesses that are set up to take regular groups of students include Yakult and Australia Post in Dandenong, and the CUB brewery in Abbotsford. Alternatives include: a request to a local business, a connection through a student's parent or a visit to local business incubators where there are a number of businesses to observe.",,,,25
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,DetailedExampleStep,Bullet,"From indirect observation through inviting a business manager to come to the school and talk about how they manage their business, or DVD case study material, TV documentaries, news programs and YouTube clips of virtual reality business tours, or online investigations through business websites such as ASX.",,,,26
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,DetailedExampleStep,Paragraph,"The following example relates to knowledge about business styles and management skills, but research could be expanded to observations about how businesses manage employees, operations management, performance reviews and implementation of change. This is in preparation for the upcoming areas of study. The investigation should include the following:",,,,27
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KS,DetailedExampleStep,Bullet,"Identify and describe the culture of the business from its traditions, values, symbols or gestures.",,,,28
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KS,DetailedExampleStep,Bullet,Identify the management styles that exist among the managers.,,,,29
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KS,DetailedExampleStep,Bullet,Examine and discuss why these management styles are used and the effectiveness of each in the context of the business.,,,,30
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KS,DetailedExampleStep,Bullet,"Brainstorm and discuss the management skills a manager needs in order to manage their business, and then compare and contrast this profile with the cultures, styles and skills prevailing in the businesses other students in the class have investigated.",,,,31
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS1,Area of Study 1 - Business foundations,Outcome 1,VCEBMU3AS1O1KK,DetailedExampleStep,Bullet,"Develop a gallery of business case studies in the room, or a nominated space on the school intranet for students to review and share business case studies.",,,,32
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,,,OutcomeHeading,Outcome 2,,,,1
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,,,OutcomeDescription,"On completion of this unit the student should be able to explain theories of motivation and apply them to a range of contexts, and analyse and evaluate strategies related to the management of employees.",,,,2
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,,,SectionHeading,Examples of learning activities,,,,3
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,Develop a glossary of key business management terms.,,,,4
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,Conduct a survey to determine the significance of a range of factors that motivate people at work.,,,,5
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,"Undertake a jigsaw activity where specialist teams are given responsibility for gaining an understanding of the principles of one of the motivation theories, how it can be applied in a business, and the advantages and disadvantages of applying it. Return to class and transfer this information to the others, followed by a class quiz.",,,,6
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,"Construct a table or Venn diagram outlining the similarities and differences between the following theories of motivation: Hierarchy of Needs (Maslow), Goal Setting Theory (Locke & Latham) and the Four Drive Theory (Lawrence & Nohria).",,,,7
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,"Hold a class debate about a range of motivation strategies (including performance-related pay, career advancement, investment in training, support and sanction) and discuss which ones would have the most effect on motivation to study for Business Management over both the long and short term.",,,,8
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,"View the Freakonomics DVD episode on paying bribes for grades or view extracts of this episode on YouTube. Undertake a think-pair-share of whether students would be motivated to work harder for grades if there was a cash incentive, and whether this would work in the long or short term.",,,,9
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,Hold a class discussion sharing experiences from work experience or part-time jobs about the forms of training received and which ones have been most effective. Draw out the advantages and disadvantages of both on-the-job and off-the-job training.,,,,10
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,"Invite a manager to speak to the class about how they manage their employees in a business, and discuss examples of issues they have needed to resolve.",,,,11
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KS,Activity,Bullet,Analyse case studies to examine particular aspects of managing employees.,,,,12
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,"Construct a table of the advantages and disadvantages of a range of performance management strategies (including management by objectives, appraisals, self-evaluation and employee observation). As a class, discuss which strategies students have experienced in part-time jobs, which they prefer and why.",,,,13
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,"With one student allocated as a peer reviewer of his / her fellow students during a class (under the employee observation method), compare this to the results of a self-evaluation questionnaire given to each of the students at the conclusion of the class. Discuss the results and their implications.",,,,14
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,Construct an appraisal questionnaire on the teacher and discuss the advantages and disadvantages of using this approach to measure the development of an employee in a business.,,,,15
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,"Watch the opening scene of the Movie Up in the Air, which showcases some of the common responses to employees being terminated. Table some of the common responses and propose some strategies a manager could use to alleviate the stress associated with them.",,,,16
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,Conduct role-plays for departure proceedings from both a manager's and an employee's viewpoint. Construct a checklist of key points a manager should endeavour to follow to maintain good workplace relations.,,,,17
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,"Construct a revision table and summarise the roles of the following participants in the workplace: human resource managers, employees, employer associations, unions and the Fair Work Commission.",,,,18
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,Conduct workplace relations role-plays for determining wages and conditions of work and construct a system of agreed-to dispute resolution procedures in case an agreement cannot be reached.,,,,19
Business and Economics,Business Management,Year 12,Unit 3,VCEBMU3AS2,Area of Study 2 - Human resource management,Outcome 2,VCEBMU3AS2O2KK,Activity,Bullet,Investigate the ACTU website to discover the entitlements for youth entry-level wages and conditions for part-time work or first jobs after finishing school.,,,,20
