SubjectArea,Subject,Band,ContentCode_V2,ContentCode_V1,ContentDescription_V1,ChangeType,Comment
English,English as an Additional Language,Level B2,VC2EALB2R07,VCEALL362,Understand the relationships between events or ideas in a text,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2R08,VCEALL364,Read texts that contain compound and complex sentences,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2R09,VCEALL365,Use knowledge of simple tense and negation to interpret the meaning of written text,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2R10,VCEALL367,Read some common words or familiar phrases,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2R11,VCEALL368,Apply knowledge of letter–sound relationships to read new words with some support,Revised,Revised to replace ‘letter–sound relationships’ with ‘phoneme–grapheme correspondences’ to match terminology used in English Version 2.0.
English,English as an Additional Language,Level B2,VC2EALB2R12,VCEALL369,Understand simple punctuation when reading,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2R13,VCEALA354,Respond to cultural ideas in texts,Revised,Combined 2 content descriptions to form one and revised to include comparison of texts.
English,English as an Additional Language,Level B2,VC2EALB2R13,VCEALA358,"Engage with a diverse range of texts that reflect a variety of cultural beliefs, practices and views",Revised,Combined 2 content descriptions to form one and revised to include comparison of texts.
English,English as an Additional Language,Level B2,VC2EALB2R14,VCEALA355,Select a range of books to read,Revised,Revised to include more detailed guidance and ‘teacher support’.
English,English as an Additional Language,Level B2,VC2EALB2R15,VCEALA357,"Use a simple English dictionary or class word list to find words, and/or check home language–English bilingual dictionary for meanings",Revised,Revised to refer to home language resources more broadly.
English,English as an Additional Language,Level B2,VC2EALB2R16,VCEALC351,Contribute to group activities on shared texts,Moved,Revised and moved from Version 1.0 sub-strand ‘Communication’.
English,English as an Additional Language,Level B2,VC2EALB2W01,VCEALC374,Write simple personal texts,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B2,VC2EALB2W01,VCEALC377,Write simple texts that present a point of view,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B2,VC2EALB2W02,VCEALC376,Write simple factual texts,Revised,Revised to include more detailed guidance for teachers.
English,English as an Additional Language,Level B2,VC2EALB2W03,VCEALC378,Write creative texts based on models provided or studied in class,Revised,Revised to refer to ‘imaginative’ texts.
English,English as an Additional Language,Level B2,VC2EALB2W04,VCEALC375,Add visual information to written texts,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2W05,VCEALL387,Use heading and text formats appropriate to the task,Revised,Revised to specify ‘paragraphs’.
English,English as an Additional Language,Level B2,VC2EALB2W06,VCEALL393,Use a number of common conjunctions to link ideas to create compound and complex sentences,Refined,Refined to focus on the connection of ideas.
English,English as an Additional Language,Level B2,VC2EALB2W07,VCEALL391,Use a range of verb forms correctly,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2W08,VCEALL392,Use simple extended descriptive phrases,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2W09,VCEALL394,Use a varied and appropriate vocabulary,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2W10,VCEALL398,Spell frequently used words with common patterns with increased accuracy,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2W11,VCEALL399,Experiment with complex punctuation,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2W12,VCEALA379,Write using language that is beginning to reflect the features of written language more than the features of spoken language,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2W13,VCEALA382,"Draft a piece of writing focusing on meaning, and revise after rereading or discussion",Revised,Revised to highlight teacher support.
English,English as an Additional Language,Level B2,VC2EALB2W14,VCEALA385,Use knowledge of written or spoken home language texts to form new English texts,Revised,Revised to refer to home language resources more broadly.
English,English as an Additional Language,Level B2,VC2EALB2W15,VCEALA383,Share ideas and feedback in home language,Revised,Revised to replace ‘home language’ with ‘peers’.
English,English as an Additional Language,Level B3,,VCEALA408,Respond appropriately during different classroom activities,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALA411,Make own translation of specific words and help other home language speakers to check context or match concepts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALA431,Understand the connection between text purpose and structure,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALA433,Identify unfamiliar cultural references,Removed,Removed because this is considered too difficult at this level.
English,English as an Additional Language,Level B3,,VCEALA459,Use own experience and perspectives to elaborate and support a viewpoint,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALA463,Employ a range of strategies to expand vocabulary,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALC401,"Contribute information, express ideas and give reasons for opinions in group tasks or classroom discussions",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALC403,Self-correct or reformulate language to convey meaning more clearly,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALC406,Understand a new topic delivered with extensive contextual and teacher support,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALC424,"Access, interpret and evaluate information from a range of print and digital texts, including visual, multimodal and interactive",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALC427,Follow a series of task instructions with some detail in print or digital texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALC428,Express a personal response to a small range of imaginative texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALC453,Write narrative texts that maintain a cohesive storyline and characterisation,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL413,Adapt speech to suit a variety of registers,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL415,Respond appropriately to structures through word order and vocabulary rather than through intonation,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL418,Understand how modal verbs express probability and possibility,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL419,Assess the grammatical correctness of own utterances and attempt some self-correction,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL420,Respond to a sequence of instructions,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL442,Understand and use the appropriate metalanguage to talk about the structures and features of a text,Removed,Removed to reduce the use of technical language.
English,English as an Additional Language,Level B3,,VCEALL449,Read on when encountering unfamiliar words,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL450,Self-correct a range of aspects of speech,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL451,"Create, edit and navigate a simple digital text, including visual, multimodal and interactive texts",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL452,Vary speech to add meaning to texts when reading aloud,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL467,"Organise texts in simple, logically ordered paragraphs with topic sentences",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL472,Combine simple sentences using common conjunctions,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL473,Use some antonyms and synonyms,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL475,Create mood and feeling through the selection of appropriate vocabulary and idiom,Removed,Removed because this is considered too difficult at this level.
English,English as an Additional Language,Level B3,,VCEALL476,Format texts appropriately for the purpose,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B3,,VCEALL479,Gather and present information both in text and visually using an appropriate software application,Removed,Removed because these skills are taught and assessed in the Digital Technologies curriculum.
English,English as an Additional Language,Level B3,VC2EALB3L01,,,New,New content description. This reflects the new emphasis on listening and speaking.
English,English as an Additional Language,Level B3,VC2EALB3L02,VCEALC405,Understand increasingly de-contextualised and more complex spoken language,Revised,Revised to replace ‘increasingly’ with ‘more’.
English,English as an Additional Language,Level B3,VC2EALB3L03,VCEALC402,Participate in most social situations using English,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3L03,VCEALC404,Initiate and participate in casual exchanges and in learning contexts,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3L04,VCEALC407,"Rehearse or role-play a spoken text, such as negotiating a problem or giving a short talk",Refined,Refined to reflect new emphasis on listening and speaking.
English,English as an Additional Language,Level B3,VC2EALB3L05,VCEALA410,Identify and use features of formal and informal spoken texts,Revised,No change.
English,English as an Additional Language,Level B3,VC2EALB3L06,VCEALL414,Use appropriate sequence markers,Revised,No change.
English,English as an Additional Language,Level B3,VC2EALB3L07,VCEALL416,Use basic and some complex verb forms accurately,Refined,Refined for clarity
English,English as an Additional Language,Level B3,VC2EALB3L08,VCEALL417,Use longer descriptive phrases,Revised,No change.
English,English as an Additional Language,Level B3,VC2EALB3L09,VCEALL421,Employ a range of vocabulary to convey shades of meaning,Refined,Refined for clarity.
English,English as an Additional Language,Level B3,VC2EALB3L10,VCEALL423,"Self-correct and improve aspects of pronunciation that impede communication, and focus on correction",Refined,Refined for clarity.
English,English as an Additional Language,Level B3,VC2EALB3L11,VCEALL422,Use pronunciation and a range of non-verbal features to convey meaning and enhance communication,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3L12,,,New,New content description. This reflects the strengthening of the sub-strand ‘Plurilingual and cultural strategies’.
English,English as an Additional Language,Level B3,VC2EALB3L13,,,New,New content description. This reflects the strengthening of the sub-strand ‘Plurilingual and cultural strategies’.
English,English as an Additional Language,Level B3,VC2EALB3L14,VCEALA412,Use home language resources to develop English,Revised,Revised to improve clarity.
English,English as an Additional Language,Level B3,VC2EALB3L15,VCEALA409,Initiate and manage interaction appropriately in social and learning situations,Refined,Refined to emphasise collaboration.
English,English as an Additional Language,Level B3,VC2EALB3R01,,,New,New content description. This provides specificity about the 2 key skills required at this level.
English,English as an Additional Language,Level B3,VC2EALB3R02,VCEALC425,Understand main ideas in a text and extract specific details,Revised,Revised to improve clarity.
English,English as an Additional Language,Level B3,VC2EALB3R03,VCEALC426,Interpret and explain information from a range of images in text,Revised,No change.
English,English as an Additional Language,Level B3,VC2EALB3R04,VCEALC429,"Discuss texts with some understanding of meaning beyond the literal level, moving towards the inferential level",Revised,No change.
English,English as an Additional Language,Level B3,VC2EALB3R05,VCEALL439,Identify and compare a range of different text types,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3R05,VCEALL440,Interpret the purpose and organisational features of different text types,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3R06,VCEALL441,Understand the cohesion of ideas between and within paragraphs,Revised,Revised to include ‘in a range of texts’.
English,English as an Additional Language,Level B3,VC2EALB3R07,VCEALL443,Follow the meaning of complex sentence patterns,Revised,No substantive change.
English,English as an Additional Language,Level B3,VC2EALB3R08,VCEALL444,Interpret the meaning of written text that uses a range of tenses and negation,Revised,No change.
English,English as an Additional Language,Level B3,VC2EALB3R09,,,New,New content description. This provides a focus on the key skills and important content at this level.
English,English as an Additional Language,Level B3,VC2EALB3R10,VCEALL445,Use knowledge of sentence structure to predict words and self-correct,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3R10,VCEALL446,Use knowledge of sentence structure and content to deduce the meaning of unfamiliar words,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3R11,VCEALL447,Apply knowledge of letter–sound relationships to deduce the pronunciation of new words,Revised,Revised to replace ‘letter–sound relationships’ with ‘phoneme–grapheme correspondences’ to be consistent with English Version 2.0.
English,English as an Additional Language,Level B3,VC2EALB3R12,VCEALL448,Follow direct and indirect speech,Revised,Revised to improve clarity.
English,English as an Additional Language,Level B3,VC2EALB3R13,VCEALA432,Identify a range of text types,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3R13,VCEALA437,Engage with a diverse range of texts reflecting a variety of cultures and perspectives,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3R14,VCEALA434,Read for information or recreation in or out of the classroom,Revised,Revised to include ‘independently’.
English,English as an Additional Language,Level B3,VC2EALB3R15,VCEALA435,Compare and contrast aspects of a text in English with a comparable home language text,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3R15,VCEALA436,"Use an accessible English dictionary to check the meaning of new words, and/or check meanings in a home language–English bilingual dictionary",Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3R16,VCEALA438,Discuss a text by relating ideas in the text to personal experiences or previous learning,Revised,Combined 2 content descriptions to form one and provided further teacher guidance.
English,English as an Additional Language,Level B3,VC2EALB3R16,VCEALC430,Contribute actively to group activities on shared texts,Revised,Combined 2 content descriptions to form one and provided further teacher guidance.
English,English as an Additional Language,Level B3,VC2EALB3W01,VCEALC456,Write texts that present a point of view on topics discussed in class,Revised,Revised to add ‘a range of’.
English,English as an Additional Language,Level B3,VC2EALB3W02,VCEALC455,"Write a range of texts covering topics across the curriculum areas, incorporating information from different sources",Revised,Revised to add ‘information’ and remove ‘areas’.
English,English as an Additional Language,Level B3,VC2EALB3W03,VCEALC457,Write creative texts incorporating personal experiences and ideas from other texts,Revised,Revised to replace ‘creative’ with ‘imaginative’.
English,English as an Additional Language,Level B3,VC2EALB3W04,VCEALC454,Use a range of visual material or other cues to support factual texts,Revised,Revised to remove ‘factual’.
English,English as an Additional Language,Level B3,VC2EALB3W05,VCEALL466,Use the text type appropriate to the task,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3W05,VCEALL469,"Use a range of sentence structures appropriate to the text, with some errors",Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3W06,VCEALL468,Use a range of devices to maintain cohesion,Revised,No change.
English,English as an Additional Language,Level B3,VC2EALB3W07,VCEALL470,Maintain appropriate tense throughout a text,Revised,No change.
English,English as an Additional Language,Level B3,VC2EALB3W08,VCEALL471,Write using extended descriptive phrases,Revised,No change.
English,English as an Additional Language,Level B3,VC2EALB3W09,VCEALL474,Use a range of key vocabulary appropriately,Revised,No change.
English,English as an Additional Language,Level B3,VC2EALB3W10,VCEALL477,"Spell most words accurately, drawing on a range of strategies but with some invented spelling still evident",Revised,Revised to provide further guidance for teachers.
English,English as an Additional Language,Level B3,VC2EALB3W11,VCEALL478,Use a range of punctuation marks consistently and correctly,Revised,No change.
English,English as an Additional Language,Level B3,VC2EALB3W12,VCEALA458,Present work appropriately for purpose and audience,Revised,No change.
English,English as an Additional Language,Level B3,VC2EALB3W13,VCEALA460,Plan individually and review own writing,Revised,Combined 3 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3W13,VCEALA461,"Follow a simple planning, drafting and revision process when writing",Revised,Combined 3 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3W13,VCEALA465,"Follow a simple writing process, including planning, drafting and revision",Revised,Combined 3 content descriptions to form one.
English,English as an Additional Language,Level B3,VC2EALB3W14,VCEALA464,Draw on home language resources to communicate more complex ideas,Refined,Refined to support emphasis on home languages.
English,English as an Additional Language,Level B3,VC2EALB3W15,VCEALA462,"Confer and cooperate in groups or pairs when planning, writing or reviewing",Revised,No change.
English,English as an Additional Language,Level CL,,VCEALA488,Use language appropriate to the context and audience in routine interactions,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALA492,Transfer some simple language structures to other contexts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALA509,Show awareness of how to read print texts in English,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALA510,Demonstrate interest in reading books,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALC480,Show understanding of some frequently occurring English words and phrases,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALC481,Negotiate meaning with supportive conversation partners,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALC483,Comprehend some familiar questions with support from the speaker,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALC485,Interact simply with peers in group work activities,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALC486,Express personal meanings non-verbally or using simple language,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALC503,"Read short, familiar texts",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALC507,Respond simply and show reaction to a text,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALC508,Develop basic digital technology skills that support reading of digital texts,Removed,Removed because these skills are taught and assessed in the Digital Technologies curriculum.
English,English as an Additional Language,Level CL,,VCEALL497,Use basic verb forms in context,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALL500,"Use a range of vocabulary from lexical sets related to immediate need, interest or learning",Removed,Removed to reduce technical language such as ‘lexical’.
English,English as an Additional Language,Level CL,,VCEALL520,Group familiar words according to their meaning or subject matter,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALL523,Self-correct with guidance,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALL534,Use repetitive or modelled sentences with information about self and experiences,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALL540,Use simple topic-specific vocabulary encountered in classroom activities,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level CL,,VCEALL543,Demonstrate basic keyboard skills,Removed,Removed because these skills are taught and assessed in the Digital Technologies curriculum.
English,English as an Additional Language,Level CL,VC2EALCLL01,,,New,New content description. This provides clarity around the level of support required by students with the new focus on listening and speaking in Version 2.0.
English,English as an Additional Language,Level CL,VC2EALCLL02,VCEALC484,"Identify single pieces of information from a short, spoken text",Revised,Revised to replace ‘from’ with ‘in’.
English,English as an Additional Language,Level CL,VC2EALCLL03,VCEALC482,Participate in familiar situations and learning activities,Revised,Revised to provide clearer guidance for teachers.
English,English as an Additional Language,Level CL,VC2EALCLL04,VCEALC487,Present a simple prepared response on a familiar topic,Revised,Revised to replace ‘present’ with ‘contribute to’ and to include ‘extensive teacher support’.
English,English as an Additional Language,Level CL,VC2EALCLL05,VCEALL493,Repeat short modelled utterances with understanding,Revised,Revised to remove ‘repeat’.
English,English as an Additional Language,Level CL,VC2EALCLL06,VCEALL494,Use basic time and sequence markers,Revised,Revised to replace ‘use’ with ‘understand’.
English,English as an Additional Language,Level CL,VC2EALCLL07,VCEALL495,Use simple conjunctions to link ideas in short utterances,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level CL,VC2EALCLL07,VCEALL496,"Produce short, simple non-standard utterances showing subject–verb relations",Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level CL,VC2EALCLL08,VCEALL498,Use basic descriptive language,Revised,No change.
English,English as an Additional Language,Level CL,VC2EALCLL09,VCEALL499,"Recognise and use common words relating to familiar class routines, people, experiences and interests",Revised,Revised to improve clarity.
English,English as an Additional Language,Level CL,VC2EALCLL10,,,New,New content description. Added to support the new focus on listening and speaking in Version 2.0.
English,English as an Additional Language,Level CL,VC2EALCLL11,VCEALL501,"Imitate and practise pronunciation, stress and intonation patterns",Revised,Revised to provide clearer guidance for teachers.
English,English as an Additional Language,Level CL,VC2EALCLL12,VCEALA489,Employ non-verbal strategies in interactions,Revised,"Combined and revised to replace ‘in English’ with ‘appropriately’, to allow for non-verbal responses."
English,English as an Additional Language,Level CL,VC2EALCLL12,VCEALA490,Distinguish spoken English from other languages and attempt to respond in English,Revised,"Combined and revised to replace ‘in English’ with ‘appropriately’, to allow for non-verbal responses."
English,English as an Additional Language,Level CL,VC2EALCLL13,VCEALL502,"Repeat or re-pronounce words or phrases, when prompted, if not understood",Moved,Moved from Version 1.0 sub-strand ‘Linguistic structures and features’.
English,English as an Additional Language,Level CL,VC2EALCLL14,VCEALA491,Use sentence patterns from home language to communicate ideas,Revised,Revised to refer to home language resources more broadly.
English,English as an Additional Language,Level CL,VC2EALCLL15,,,New,New content description. Added to support the emphasis on collaboration in Version 2.0.
English,English as an Additional Language,Level CL,VC2EALCLR01,VCEALC506,"Understand short, simple texts for a range of everyday purposes, relying on considerable contextual support",Revised,Revised to clarify the level of support required by students at this level.
English,English as an Additional Language,Level CL,VC2EALCLR02,VCEALC505,Identify some familiar words in different contexts,Revised,Revised to include ‘phrases’ and ‘teacher modelling and contextual support’.
English,English as an Additional Language,Level CL,VC2EALCLR03,VCEALC504,"Understand simple visual elements of texts, including basic charts, graphs and other images",Revised,Revised to include ‘teacher modelling and contextual support’.
English,English as an Additional Language,Level CL,VC2EALCLR04,VCEALL514,Use features of the text to make predictions,Moved,Moved from Version 1.0 sub-strand ‘Linguistic structures and features’.
English,English as an Additional Language,Level CL,VC2EALCLR05,VCEALL513,"Show basic understanding of differences between fiction and non-fiction texts through their purpose, topic and layout",Revised,Revised to refer to text types more broadly.
English,English as an Additional Language,Level CL,VC2EALCLR06,VCEALL515,Recognise basic cohesive devices in a simple text,Revised,No change.
English,English as an Additional Language,Level CL,VC2EALCLR07,VCEALL516,"Sequence words to make simple, familiar sentences",Revised,No change.
English,English as an Additional Language,Level CL,VC2EALCLR08,VCEALL517,Recognise simple present and past tense verb forms,Revised,No change.
English,English as an Additional Language,Level CL,VC2EALCLR09,VCEALL518,Identify some high-frequency adjective–noun and verb–adverb combinations,Revised,Revised to delete ‘high-frequency’.
English,English as an Additional Language,Level CL,VC2EALCLR10,VCEALL519,Recognise some familiar words or phrases,Revised,No change.
English,English as an Additional Language,Level CL,VC2EALCLR11,VCEALL521,Name letters of the alphabet and relate them to sounds,Revised,No change.
English,English as an Additional Language,Level CL,VC2EALCLR12,VCEALL522,Interpret basic punctuation and spacing,Revised,No change.
English,English as an Additional Language,Level CL,VC2EALCLR13,VCEALA511,Recognise differences between texts in English and other languages,Revised,Revised to add ‘reading’ and replace ‘other languages’ with ‘home language(s)’.
English,English as an Additional Language,Level CL,VC2EALCLR14,,,New,New content description. Added to create opportunities for students to work independently with a broad range of texts.
English,English as an Additional Language,Level CL,VC2EALCLR15,VCEALA512,"Use a picture dictionary to find unfamiliar words, asking for support in home language",Revised,Revised to refer to home language resources more broadly.
English,English as an Additional Language,Level CL,VC2EALCLR16,,,New,New content description. Added to recognise the importance of collaboration when learning a language in Version 2.0.
English,English as an Additional Language,Level CL,VC2EALCLW01,VCEALC525,"Write short, simple texts for specific purposes related to personal experience",Revised,No change.
English,English as an Additional Language,Level CL,VC2EALCLW02,VCEALC526,"Write familiar words and simple sentences independently, with enough accuracy to convey meaning",Refined,Refined for clarity.
English,English as an Additional Language,Level CL,VC2EALCLW03,VCEALC527,"Combine writing and drawing to create a short, simple text about a familiar topic",Revised,No change.
English,English as an Additional Language,Level CL,VC2EALCLW04,VCEALC524,Label familiar images and simple maps,Revised,Revised to include ‘draw’ and to refer to visuals more broadly.
English,English as an Additional Language,Level CL,VC2EALCLW05,VCEALL533,Draw on conventions for organising information,Revised,No change.
English,English as an Additional Language,Level CL,VC2EALCLW06,VCEALL535,Use basic conjunctions to connect ideas,Revised,Combined 2 identical content descriptions to form one.
English,English as an Additional Language,Level CL,VC2EALCLW06,VCEALL537,Use basic conjunctions to connect ideas,Revised,Combined 2 identical content descriptions to form one.
English,English as an Additional Language,Level CL,VC2EALCLW07,VCEALL536,Write sentences that reflect oral language with some examples of correct word order,Revised,Revised to improve clarity.
English,English as an Additional Language,Level CL,VC2EALCLW08,VCEALL538,Use simple verbs,Revised,No change.
English,English as an Additional Language,Level CL,VC2EALCLW09,,,New,New content description.
English,English as an Additional Language,Level CL,VC2EALCLW10,VCEALL539,Write some common words that are already known orally,Revised,Revised to improve clarity.
English,English as an Additional Language,Level CL,VC2EALCLW11,VCEALL541,"Spell familiar, simple words correctly, using knowledge of letter–sound relationships",Revised,Revised to replace ‘letter–sound relationships’ with ‘phoneme–grapheme correspondences’ to be consistent with the language used in English Version 2.0.
English,English as an Additional Language,Level CL,VC2EALCLW12,VCEALL542,Use basic punctuation,Revised,No change.
English,English as an Additional Language,Level CL,VC2EALCLW13,VCEALA528,Show an awareness of purpose and audience when presenting work,Refined,Refined for clarity.
English,English as an Additional Language,Level CL,VC2EALCLW14,VCEALA530,Begin to check accuracy,Refined,Refined for clarity.
English,English as an Additional Language,Level CL,VC2EALCLW15,VCEALA531,Use memory and/or home language knowledge to retrieve newly learnt words and structures,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level CL,VC2EALCLW15,VCEALA532,Use home language and/or mime to seek assistance from teachers or peers with an English word or phrase,Revised,Combined 2 content descriptions to form one.
English,English as an Additional Language,Level CL,VC2EALCLW16,VCEALA529,Take part in shared writing activities,Revised,No change.
English,English as an Additional Language,Level C1,,VCEALA552,"Respond appropriately in a range of commonly encountered situations using short, familiar formulas or expressions",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALA553,Employ non-verbal strategies to elicit support from the listener,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALA573,Identify the basic purposes and audiences of different print and digital news media texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALA596,Draw on experience of language patterns in controlled writing activities to express ideas,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALC544,"Respond appropriately to a range of commonly encountered questions using short, familiar formulas or expressions",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALC545,Negotiate transactions for different purposes,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALC546,Communicate needs in common social and school routines,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALC549,Use basic collaborative language in cooperative group work,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALC550,Exchange information in oral interactions,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALC569,Demonstrate understanding by performing a task,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALC571,"Respond in a personal way to a short, familiar text",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALC572,Use basic features of a website with guidance,Removed,Removed because this skill is taught and assessed in the Digital Technologies curriculum.
English,English as an Additional Language,Level C1,,VCEALL559,Use simple cohesive devices to link spoken text,Removed,Removed to reduce technical language.
English,English as an Additional Language,Level C1,,VCEALL560,"Choose correct syntactic forms for questions, statements and commands",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALL564,"Use words from lexical sets related to communicative need, interest, experience or learning",Removed,Removed to reduce technical language.
English,English as an Additional Language,Level C1,,VCEALL566,"Repeat or re-pronounce words or phrases through self-correction, if not understood",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALL578,Locate directly stated information in a text or illustration,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALL587,Attempt to self-correct,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALL598,Attempt paragraphs and topic sentences,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALL600,Use single-word subject–verb–object word order in simple sentences and noun–pronoun agreements with few errors,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALL604,Use emerging language to create desired effects,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C1,,VCEALL608,Use basic digital technology functions,Removed,Removed because this skill is taught and assessed in the Digital Technologies curriculum.
English,English as an Additional Language,Level C1,VC2EALC1L01,VCEALC547,Comprehend a simple spoken text,Revised,Revised to include ‘with teacher support’.
English,English as an Additional Language,Level C1,VC2EALC1L02,VCEALC548,"Extract essential information from short, simple texts relevant to personal experience",Revised,Revised to include ‘spoken’ and ‘with teacher support’.
English,English as an Additional Language,Level C1,VC2EALC1L03,,,New,New content description. Added to demonstrate teacher support required.
English,English as an Additional Language,Level C1,VC2EALC1L04,VCEALC551,Contribute to a short dialogue or classroom interaction on a familiar topic,Refined,Refined and revised to replace ‘contribute to’ to ‘present’ and to include ‘with teacher support’.
